date,value,name
2020-03-01,15,挪威
2020-03-01,6,阿曼
2020-03-01,4,巴基斯坦
2020-03-01,3,菲律宾
2020-03-01,1,卡塔尔
2020-03-01,3,罗马尼亚
2020-03-01,2,俄罗斯联邦
2020-03-01,1,圣马力诺
2020-03-01,102,新加坡
2020-03-01,3526,韩国
2020-03-01,66,西班牙
2020-03-01,1,斯里兰卡
2020-03-01,13,瑞典
2020-03-01,18,瑞士
2020-03-01,42,泰国
2020-03-01,21,阿联酋
2020-03-01,23,英国
2020-03-01,69,美国
2020-03-01,16,越南
2020-03-02,1,阿富汗
2020-03-02,3,阿尔及利亚
2020-03-02,1,亚美尼亚
2020-03-02,29,澳大利亚
2020-03-02,14,奥地利
2020-03-02,3,阿塞拜疆
2020-03-02,47,巴林
2020-03-02,1,白俄罗斯
2020-03-02,2,比利时
2020-03-02,2,巴西
2020-03-02,1,柬埔寨
2020-03-02,24,加拿大
2020-03-02,7,克罗地亚
2020-03-02,3,捷克
2020-03-02,4,丹麦
2020-03-02,1,多米尼加
2020-03-02,6,厄瓜多尔
2020-03-02,2,埃及
2020-03-02,1,爱沙尼亚
2020-03-02,6,芬兰
2020-03-02,130,法国
2020-03-02,3,格鲁吉亚
2020-03-02,129,德国
2020-03-02,7,希腊
2020-03-02,3,冰岛
2020-03-02,3,印度
2020-03-02,2,印度尼西亚
2020-03-02,978,伊朗
2020-03-02,19,伊拉克
2020-03-02,1,爱尔兰
2020-03-02,10,以色列
2020-03-02,1689,意大利
2020-03-02,254,日本
2020-03-02,46,科威特
2020-03-02,10,黎巴嫩
2020-03-02,1,立陶宛
2020-03-02,1,卢森堡
2020-03-02,1,马其顿
2020-03-02,29,马来西亚
2020-03-02,5,墨西哥
2020-03-02,1,摩纳哥
2020-03-02,1,尼泊尔
2020-03-02,13,荷兰
2020-03-02,1,新西兰
2020-03-02,1,尼日利亚
2020-03-02,19,挪威
2020-03-02,6,阿曼
2020-03-02,4,巴基斯坦
2020-03-02,3,菲律宾
2020-03-02,3,卡塔尔
2020-03-02,3,罗马尼亚
2020-03-02,2,俄罗斯联邦
2020-03-02,8,圣马力诺
2020-03-02,106,新加坡
2020-03-02,4212,韩国
2020-03-02,83,西班牙
2020-03-02,1,斯里兰卡
2020-03-02,14,瑞典
2020-03-02,24,瑞士
2020-03-02,43,泰国
2020-03-02,21,阿联酋
2020-03-02,36,英国
2020-03-02,89,美国
2020-03-02,16,越南
2020-03-03,1,安道尔
2020-03-03,33,澳大利亚
2020-03-03,18,奥地利
2020-03-03,8,比利时
2020-03-03,27,加拿大
2020-03-03,8,克罗地亚
2020-03-03,5,捷克
2020-03-03,5,丹麦
2020-03-03,7,厄瓜多尔
2020-03-03,178,法国
2020-03-03,157,德国
2020-03-03,6,冰岛
2020-03-03,5,印度
2020-03-03,1501,伊朗
2020-03-03,21,伊拉克
2020-03-03,1835,意大利
2020-03-03,254,日本
2020-03-03,1,约旦
2020-03-03,56,科威特
2020-03-03,1,拉脱维亚
2020-03-03,13,黎巴嫩
2020-03-03,1,摩洛哥
2020-03-03,18,荷兰
2020-03-03,25,挪威
2020-03-03,7,阿曼
2020-03-03,2,葡萄牙
2020-03-03,3,俄罗斯联邦
2020-03-03,1,沙特阿拉伯
2020-03-03,1,塞内加尔
2020-03-03,108,新加坡
2020-03-03,1,Sint Maarten (Dutch part)
2020-03-03,4812,韩国
2020-03-03,114,西班牙
2020-03-03,15,瑞典
2020-03-03,30,瑞士
2020-03-03,1,突尼斯
2020-03-03,40,英国
2020-03-03,103,美国
2020-03-04,5,阿尔及利亚
2020-03-04,1,阿根廷
2020-03-04,41,澳大利亚
2020-03-04,24,奥地利
2020-03-04,49,巴林
2020-03-04,4,白俄罗斯
2020-03-04,13,比利时
2020-03-04,30,加拿大
2020-03-04,1,智利
2020-03-04,9,克罗地亚
2020-03-04,5,捷克
2020-03-04,8,丹麦
2020-03-04,2,爱沙尼亚
2020-03-04,7,芬兰
2020-03-04,212,法国
2020-03-04,196,德国
2020-03-04,16,冰岛
2020-03-04,6,印度
2020-03-04,2336,伊朗
2020-03-04,26,伊拉克
2020-03-04,2,爱尔兰
2020-03-04,2502,意大利
2020-03-04,268,日本
2020-03-04,36,马来西亚
2020-03-04,28,荷兰
2020-03-04,2,新西兰
2020-03-04,33,挪威
2020-03-04,5,巴基斯坦
2020-03-04,1,波兰
2020-03-04,4,葡萄牙
2020-03-04,8,卡塔尔
2020-03-04,4,罗马尼亚
2020-03-04,4,俄罗斯联邦
2020-03-04,10,圣马力诺
2020-03-04,110,新加坡
2020-03-04,5328,韩国
2020-03-04,151,西班牙
2020-03-04,24,瑞典
2020-03-04,37,瑞士
2020-03-04,1,乌克兰
2020-03-04,27,阿联酋
2020-03-04,51,英国
2020-03-04,125,美国
2020-03-05,12,阿尔及利亚
2020-03-05,52,澳大利亚
2020-03-05,29,奥地利
2020-03-05,52,巴林
2020-03-05,6,白俄罗斯
2020-03-05,23,比利时
2020-03-05,3,巴西
2020-03-05,33,加拿大
2020-03-05,3,智利
2020-03-05,8,捷克
2020-03-05,10,丹麦
2020-03-05,10,厄瓜多尔
2020-03-05,285,法国
2020-03-05,3,格鲁吉亚
2020-03-05,262,德国
2020-03-05,10,希腊
2020-03-05,2,匈牙利
2020-03-05,26,冰岛
2020-03-05,28,印度
2020-03-05,2922,伊朗
2020-03-05,31,伊拉克
2020-03-05,6,爱尔兰
2020-03-05,15,以色列
2020-03-05,3089,意大利
2020-03-05,317,日本
2020-03-05,1,列支敦士登
2020-03-05,50,马来西亚
2020-03-05,38,荷兰
2020-03-05,3,新西兰
2020-03-05,56,挪威
2020-03-05,15,阿曼
2020-03-05,5,葡萄牙
2020-03-05,15,圣马力诺
2020-03-05,3,塞内加尔
2020-03-05,112,新加坡
2020-03-05,1,斯洛文尼亚
2020-03-05,5766,韩国
2020-03-05,200,西班牙
2020-03-05,35,瑞典
2020-03-05,57,瑞士
2020-03-05,47,泰国
2020-03-05,85,英国
2020-03-05,159,美国
2020-03-06,17,阿尔及利亚
2020-03-06,2,阿根廷
2020-03-06,59,澳大利亚
2020-03-06,41,奥地利
2020-03-06,6,阿塞拜疆
2020-03-06,52,巴林
2020-03-06,50,比利时
2020-03-06,1,不丹
2020-03-06,2,波黑
2020-03-06,8,巴西
2020-03-06,45,加拿大
2020-03-06,4,智利
2020-03-06,10,克罗地亚
2020-03-06,12,捷克
2020-03-06,20,丹麦
2020-03-06,13,厄瓜多尔
2020-03-06,3,埃及
2020-03-06,5,爱沙尼亚
2020-03-06,12,芬兰
2020-03-06,423,法国
2020-03-06,9,格鲁吉亚
2020-03-06,400,德国
2020-03-06,32,希腊
2020-03-06,35,冰岛
2020-03-06,29,印度
2020-03-06,3513,伊朗
2020-03-06,38,伊拉克
2020-03-06,13,爱尔兰
2020-03-06,17,以色列
2020-03-06,3858,意大利
2020-03-06,349,日本
2020-03-06,58,科威特
2020-03-06,16,黎巴嫩
2020-03-06,50,马来西亚
2020-03-06,2,摩洛哥
2020-03-06,82,荷兰
2020-03-06,4,新西兰
2020-03-06,86,挪威
2020-03-06,16,阿曼
2020-03-06,7,巴勒斯坦
2020-03-06,9,葡萄牙
2020-03-06,6,罗马尼亚
2020-03-06,22,圣马力诺
2020-03-06,5,沙特阿拉伯
2020-03-06,4,塞内加尔
2020-03-06,117,新加坡
2020-03-06,6,斯洛文尼亚
2020-03-06,1,南非
2020-03-06,6284,韩国
2020-03-06,261,西班牙
2020-03-06,61,瑞典
2020-03-06,87,瑞士
2020-03-06,29,阿联酋
2020-03-06,115,英国
2020-03-06,233,美国
2020-03-07,8,阿根廷
2020-03-07,63,澳大利亚
2020-03-07,74,奥地利
2020-03-07,9,阿塞拜疆
2020-03-07,56,巴林
2020-03-07,109,比利时
2020-03-07,13,巴西
2020-03-07,1,喀麦隆
2020-03-07,51,加拿大
2020-03-07,5,智利
2020-03-07,1,哥伦比亚
2020-03-07,1,哥斯达黎加
2020-03-07,11,克罗地亚
2020-03-07,19,捷克
2020-03-07,23,丹麦
2020-03-07,2,多米尼加
2020-03-07,15,埃及
2020-03-07,10,爱沙尼亚
2020-03-07,19,芬兰
2020-03-07,613,法国
2020-03-07,684,德国
2020-03-07,45,希腊
2020-03-07,4,匈牙利
2020-03-07,43,冰岛
2020-03-07,31,印度
2020-03-07,4,印度尼西亚
2020-03-07,4747,伊朗
2020-03-07,18,爱尔兰
2020-03-07,19,以色列
2020-03-07,4636,意大利
2020-03-07,408,日本
2020-03-07,22,黎巴嫩
2020-03-07,3,卢森堡
2020-03-07,3,马其顿
2020-03-07,83,马来西亚
2020-03-07,128,荷兰
2020-03-07,5,新西兰
2020-03-07,113,挪威
2020-03-07,6,巴基斯坦
2020-03-07,16,巴勒斯坦
2020-03-07,1,秘鲁
2020-03-07,5,菲律宾
2020-03-07,5,波兰
2020-03-07,13,葡萄牙
2020-03-07,11,卡塔尔
2020-03-07,7,罗马尼亚
2020-03-07,10,俄罗斯联邦
2020-03-07,23,圣马力诺
2020-03-07,1,塞尔维亚
2020-03-07,130,新加坡
2020-03-07,1,斯洛伐克
2020-03-07,9,斯洛文尼亚
2020-03-07,6767,韩国
2020-03-07,374,西班牙
2020-03-07,137,瑞典
2020-03-07,209,瑞士
2020-03-07,50,泰国
2020-03-07,1,多哥
2020-03-07,163,英国
2020-03-07,338,美国
2020-03-07,1,梵蒂冈
2020-03-07,17,越南
2020-03-08,4,阿富汗
2020-03-08,9,阿根廷
2020-03-08,74,澳大利亚
2020-03-08,99,奥地利
2020-03-08,63,巴林
2020-03-08,169,比利时
2020-03-08,13,巴西
2020-03-08,2,保加利亚
2020-03-08,2,柬埔寨
2020-03-08,57,加拿大
2020-03-08,12,克罗地亚
2020-03-08,26,捷克
2020-03-08,31,丹麦
2020-03-08,716,法国
2020-03-08,12,格鲁吉亚
2020-03-08,847,德国
2020-03-08,66,希腊
2020-03-08,7,匈牙利
2020-03-08,53,冰岛
2020-03-08,34,印度
2020-03-08,5823,伊朗
2020-03-08,54,伊拉克
2020-03-08,19,爱尔兰
2020-03-08,25,以色列
2020-03-08,5883,意大利
2020-03-08,455,日本
2020-03-08,1,约旦
2020-03-08,61,科威特
2020-03-08,2,拉脱维亚
2020-03-08,93,马来西亚
2020-03-08,2,马尔代夫
2020-03-08,3,马耳他
2020-03-08,1,摩尔多瓦
2020-03-08,188,荷兰
2020-03-08,147,挪威
2020-03-08,19,巴勒斯坦
2020-03-08,1,Paraguay
2020-03-08,6,菲律宾
2020-03-08,6,波兰
2020-03-08,21,葡萄牙
2020-03-08,12,卡塔尔
2020-03-08,13,罗马尼亚
2020-03-08,26,圣马力诺
2020-03-08,7,沙特阿拉伯
2020-03-08,138,新加坡
2020-03-08,3,斯洛伐克
2020-03-08,12,斯洛文尼亚
2020-03-08,2,南非
2020-03-08,7134,韩国
2020-03-08,430,西班牙
2020-03-08,161,瑞典
2020-03-08,264,瑞士
2020-03-08,45,阿联酋
2020-03-08,206,英国
2020-03-08,433,美国
2020-03-08,21,越南
2020-03-09,2,阿尔巴尼亚
2020-03-09,20,阿尔及利亚
2020-03-09,12,阿根廷
2020-03-09,80,澳大利亚
2020-03-09,102,奥地利
2020-03-09,79,巴林
2020-03-09,3,孟加拉
2020-03-09,200,比利时
2020-03-09,25,巴西
2020-03-09,4,保加利亚
2020-03-09,2,喀麦隆
2020-03-09,62,加拿大
2020-03-09,10,智利
2020-03-09,5,哥斯达黎加
2020-03-09,32,捷克
2020-03-09,38,丹麦
2020-03-09,14,厄瓜多尔
2020-03-09,49,埃及
2020-03-09,30,芬兰
2020-03-09,1126,法国
2020-03-09,13,格鲁吉亚
2020-03-09,902,德国
2020-03-09,73,希腊
2020-03-09,8,匈牙利
2020-03-09,55,冰岛
2020-03-09,6,印度尼西亚
2020-03-09,6566,伊朗
2020-03-09,61,伊拉克
2020-03-09,21,爱尔兰
2020-03-09,39,以色列
2020-03-09,7375,意大利
2020-03-09,488,日本
2020-03-09,64,科威特
2020-03-09,3,拉脱维亚
2020-03-09,32,黎巴嫩
2020-03-09,5,卢森堡
2020-03-09,99,马来西亚
2020-03-09,4,马尔代夫
2020-03-09,7,墨西哥
2020-03-09,265,荷兰
2020-03-09,169,挪威
2020-03-09,7,秘鲁
2020-03-09,10,菲律宾
2020-03-09,11,波兰
2020-03-09,30,葡萄牙
2020-03-09,15,卡塔尔
2020-03-09,15,罗马尼亚
2020-03-09,37,圣马力诺
2020-03-09,11,沙特阿拉伯
2020-03-09,150,新加坡
2020-03-09,5,斯洛伐克
2020-03-09,16,斯洛文尼亚
2020-03-09,3,南非
2020-03-09,7382,韩国
2020-03-09,589,西班牙
2020-03-09,203,瑞典
2020-03-09,332,瑞士
2020-03-09,273,英国
2020-03-09,554,美国
2020-03-09,30,越南
2020-03-10,6,阿尔巴尼亚
2020-03-10,100,澳大利亚
2020-03-10,131,奥地利
2020-03-10,109,巴林
2020-03-10,239,比利时
2020-03-10,1,文莱
2020-03-10,77,加拿大
2020-03-10,13,智利
2020-03-10,3,哥伦比亚
2020-03-10,9,哥斯达黎加
2020-03-10,2,塞浦路斯
2020-03-10,40,捷克
2020-03-10,113,丹麦
2020-03-10,5,多米尼加
2020-03-10,15,厄瓜多尔
2020-03-10,55,埃及
2020-03-10,40,芬兰
2020-03-10,1412,法国
2020-03-10,15,格鲁吉亚
2020-03-10,1139,德国
2020-03-10,84,希腊
2020-03-10,9,匈牙利
2020-03-10,65,冰岛
2020-03-10,44,印度
2020-03-10,7161,伊朗
2020-03-10,9172,意大利
2020-03-10,514,日本
2020-03-10,65,科威特
2020-03-10,6,拉脱维亚
2020-03-10,41,黎巴嫩
2020-03-10,117,马来西亚
2020-03-10,4,马耳他
2020-03-10,1,蒙古
2020-03-10,321,荷兰
2020-03-10,2,尼日利亚
2020-03-10,192,挪威
2020-03-10,18,阿曼
2020-03-10,16,巴基斯坦
2020-03-10,20,巴勒斯坦
2020-03-10,1,巴拿马
2020-03-10,9,秘鲁
2020-03-10,33,菲律宾
2020-03-10,17,波兰
2020-03-10,39,葡萄牙
2020-03-10,18,卡塔尔
2020-03-10,17,罗马尼亚
2020-03-10,10,俄罗斯联邦
2020-03-10,49,圣马力诺
2020-03-10,15,沙特阿拉伯
2020-03-10,160,新加坡
2020-03-10,7,南非
2020-03-10,7513,韩国
2020-03-10,1204,西班牙
2020-03-10,248,瑞典
2020-03-10,374,瑞士
2020-03-10,2,突尼斯
2020-03-10,59,阿联酋
2020-03-10,321,英国
2020-03-10,754,美国
2020-03-10,31,越南
2020-03-11,7,阿富汗
2020-03-11,10,阿尔巴尼亚
2020-03-11,19,阿根廷
2020-03-11,112,澳大利亚
2020-03-11,182,奥地利
2020-03-11,11,阿塞拜疆
2020-03-11,110,巴林
2020-03-11,9,白俄罗斯
2020-03-11,267,比利时
2020-03-11,34,巴西
2020-03-11,2,布基纳法索
2020-03-11,93,加拿大
2020-03-11,17,智利
2020-03-11,13,哥斯达黎加
2020-03-11,13,克罗地亚
2020-03-11,63,捷克
2020-03-11,1,刚果（金）
2020-03-11,264,丹麦
2020-03-11,17,厄瓜多尔
2020-03-11,59,埃及
2020-03-11,13,爱沙尼亚
2020-03-11,1784,法国
2020-03-11,23,格鲁吉亚
2020-03-11,1296,德国
2020-03-11,90,希腊
2020-03-11,12,匈牙利
2020-03-11,70,冰岛
2020-03-11,50,印度
2020-03-11,19,印度尼西亚
2020-03-11,8042,伊朗
2020-03-11,61,伊拉克
2020-03-11,35,爱尔兰
2020-03-11,70,以色列
2020-03-11,10149,意大利
2020-03-11,568,日本
2020-03-11,69,科威特
2020-03-11,8,拉脱维亚
2020-03-11,41,黎巴嫩
2020-03-11,3,立陶宛
2020-03-11,7,卢森堡
2020-03-11,7,马其顿
2020-03-11,129,马来西亚
2020-03-11,6,马尔代夫
2020-03-11,3,摩尔多瓦
2020-03-11,382,荷兰
2020-03-11,277,挪威
2020-03-11,18,阿曼
2020-03-11,16,巴基斯坦
2020-03-11,29,巴勒斯坦
2020-03-11,7,巴拿马
2020-03-11,5,Paraguay
2020-03-11,11,秘鲁
2020-03-11,33,菲律宾
2020-03-11,22,波兰
2020-03-11,41,葡萄牙
2020-03-11,24,卡塔尔
2020-03-11,25,罗马尼亚
2020-03-11,62,圣马力诺
2020-03-11,20,沙特阿拉伯
2020-03-11,5,塞尔维亚
2020-03-11,166,新加坡
2020-03-11,7,斯洛伐克
2020-03-11,31,斯洛文尼亚
2020-03-11,7755,韩国
2020-03-11,1639,西班牙
2020-03-11,326,瑞典
2020-03-11,490,瑞士
2020-03-11,59,泰国
2020-03-11,5,突尼斯
2020-03-11,74,阿联酋
2020-03-11,373,英国
2020-03-11,1025,美国
2020-03-11,35,越南
2020-03-12,11,阿尔巴尼亚
2020-03-12,20,阿尔及利亚
2020-03-12,4,亚美尼亚
2020-03-12,126,澳大利亚
2020-03-12,246,奥地利
2020-03-12,13,阿塞拜疆
2020-03-12,162,巴林
2020-03-12,12,白俄罗斯
2020-03-12,314,比利时
2020-03-12,2,玻利维亚
2020-03-12,3,波黑
2020-03-12,52,巴西
2020-03-12,11,文莱
2020-03-12,7,保加利亚
2020-03-12,2,布基纳法索
2020-03-12,3,柬埔寨
2020-03-12,103,加拿大
2020-03-12,23,智利
2020-03-12,9,哥伦比亚
2020-03-12,22,哥斯达黎加
2020-03-12,1,科特迪瓦
2020-03-12,16,克罗地亚
2020-03-12,3,古巴
2020-03-12,6,塞浦路斯
2020-03-12,94,捷克
2020-03-12,516,丹麦
2020-03-12,60,埃及
2020-03-12,16,爱沙尼亚
2020-03-12,59,芬兰
2020-03-12,2281,法国
2020-03-12,24,格鲁吉亚
2020-03-12,1567,德国
2020-03-12,99,希腊
2020-03-12,2,洪都拉斯
2020-03-12,13,匈牙利
2020-03-12,85,冰岛
2020-03-12,73,印度
2020-03-12,34,印度尼西亚
2020-03-12,9000,伊朗
2020-03-12,70,伊拉克
2020-03-12,43,爱尔兰
2020-03-12,82,以色列
2020-03-12,12462,意大利
2020-03-12,2,牙买加
2020-03-12,619,日本
2020-03-12,72,科威特
2020-03-12,10,拉脱维亚
2020-03-12,61,黎巴嫩
2020-03-12,3,列支敦士登
2020-03-12,3,立陶宛
2020-03-12,7,卢森堡
2020-03-12,149,马来西亚
2020-03-12,8,马尔代夫
2020-03-12,6,马耳他
2020-03-12,11,墨西哥
2020-03-12,4,摩尔多瓦
2020-03-12,5,摩洛哥
2020-03-12,503,荷兰
2020-03-12,489,挪威
2020-03-12,20,巴基斯坦
2020-03-12,30,巴勒斯坦
2020-03-12,14,巴拿马
2020-03-12,17,秘鲁
2020-03-12,49,菲律宾
2020-03-12,31,波兰
2020-03-12,59,葡萄牙
2020-03-12,262,卡塔尔
2020-03-12,45,罗马尼亚
2020-03-12,25,俄罗斯联邦
2020-03-12,66,圣马力诺
2020-03-12,45,沙特阿拉伯
2020-03-12,18,塞尔维亚
2020-03-12,178,新加坡
2020-03-12,10,斯洛伐克
2020-03-12,57,斯洛文尼亚
2020-03-12,13,南非
2020-03-12,7869,韩国
2020-03-12,2140,西班牙
2020-03-12,2,斯里兰卡
2020-03-12,462,瑞典
2020-03-12,642,瑞士
2020-03-12,70,泰国
2020-03-12,7,突尼斯
2020-03-12,1,土耳其
2020-03-12,456,英国
2020-03-12,1312,美国
2020-03-12,39,越南
2020-03-13,23,阿尔巴尼亚
2020-03-13,24,阿尔及利亚
2020-03-13,31,阿根廷
2020-03-13,6,亚美尼亚
2020-03-13,2,阿鲁巴
2020-03-13,156,澳大利亚
2020-03-13,361,奥地利
2020-03-13,13,阿塞拜疆
2020-03-13,162,巴林
2020-03-13,21,白俄罗斯
2020-03-13,399,比利时
2020-03-13,1,不丹
2020-03-13,3,玻利维亚
2020-03-13,3,波黑
2020-03-13,77,巴西
2020-03-13,25,文莱
2020-03-13,23,保加利亚
2020-03-13,5,柬埔寨
2020-03-13,138,加拿大
2020-03-13,33,智利
2020-03-13,23,哥斯达黎加
2020-03-13,25,克罗地亚
2020-03-13,1,Curacao
2020-03-13,116,捷克
2020-03-13,676,丹麦
2020-03-13,80,埃及
2020-03-13,27,爱沙尼亚
2020-03-13,155,芬兰
2020-03-13,2876,法国
2020-03-13,1,加蓬
2020-03-13,25,格鲁吉亚
2020-03-13,2369,德国
2020-03-13,2,加纳
2020-03-13,133,希腊
2020-03-13,1,圭亚那
2020-03-13,16,匈牙利
2020-03-13,117,冰岛
2020-03-13,75,印度
2020-03-13,10075,伊朗
2020-03-13,74,伊拉克
2020-03-13,70,爱尔兰
2020-03-13,96,以色列
2020-03-13,15113,意大利
2020-03-13,6,牙买加
2020-03-13,675,日本
2020-03-13,80,科威特
2020-03-13,16,拉脱维亚
2020-03-13,66,黎巴嫩
2020-03-13,4,列支敦士登
2020-03-13,26,卢森堡
2020-03-13,9,马其顿
2020-03-13,158,马来西亚
2020-03-13,9,马耳他
2020-03-13,16,墨西哥
2020-03-13,6,摩尔多瓦
2020-03-13,6,摩洛哥
2020-03-13,614,荷兰
2020-03-13,621,挪威
2020-03-13,21,巴基斯坦
2020-03-13,27,巴拿马
2020-03-13,6,Paraguay
2020-03-13,22,秘鲁
2020-03-13,52,菲律宾
2020-03-13,49,波兰
2020-03-13,78,葡萄牙
2020-03-13,64,罗马尼亚
2020-03-13,30,俄罗斯联邦
2020-03-13,1,圣文森特和格林纳丁斯
2020-03-13,67,圣马力诺
2020-03-13,62,沙特阿拉伯
2020-03-13,6,塞内加尔
2020-03-13,24,塞尔维亚
2020-03-13,187,新加坡
2020-03-13,21,斯洛伐克
2020-03-13,96,斯洛文尼亚
2020-03-13,17,南非
2020-03-13,7979,韩国
2020-03-13,3004,西班牙
2020-03-13,3,斯里兰卡
2020-03-13,620,瑞典
2020-03-13,854,瑞士
2020-03-13,1,特立尼达和多巴哥
2020-03-13,13,突尼斯
2020-03-13,2,土耳其
2020-03-13,3,乌克兰
2020-03-13,85,阿联酋
2020-03-13,590,英国
2020-03-13,1663,美国
2020-03-13,44,越南
2020-03-14,33,阿尔巴尼亚
2020-03-14,26,阿尔及利亚
2020-03-14,2,安道尔
2020-03-14,34,阿根廷
2020-03-14,13,亚美尼亚
2020-03-14,197,澳大利亚
2020-03-14,504,奥地利
2020-03-14,210,巴林
2020-03-14,559,比利时
2020-03-14,10,玻利维亚
2020-03-14,98,巴西
2020-03-14,37,文莱
2020-03-14,31,保加利亚
2020-03-14,176,加拿大
2020-03-14,43,智利
2020-03-14,16,哥伦比亚
2020-03-14,26,哥斯达黎加
2020-03-14,31,克罗地亚
2020-03-14,4,古巴
2020-03-14,14,塞浦路斯
2020-03-14,150,捷克
2020-03-14,2,刚果（金）
2020-03-14,804,丹麦
2020-03-14,11,多米尼加
2020-03-14,23,厄瓜多尔
2020-03-14,93,埃及
2020-03-14,79,爱沙尼亚
2020-03-14,1,埃塞俄比亚
2020-03-14,3661,法国
2020-03-14,30,格鲁吉亚
2020-03-14,3062,德国
2020-03-14,190,希腊
2020-03-14,1,几内亚比绍
2020-03-14,3,洪都拉斯
2020-03-14,25,匈牙利
2020-03-14,117,冰岛
2020-03-14,83,印度
2020-03-14,69,印度尼西亚
2020-03-14,11364,伊朗
2020-03-14,85,伊拉克
2020-03-14,91,爱尔兰
2020-03-14,116,以色列
2020-03-14,17660,意大利
2020-03-14,8,牙买加
2020-03-14,737,日本
2020-03-14,1,肯尼亚
2020-03-14,100,科威特
2020-03-14,19,拉脱维亚
2020-03-14,4,列支敦士登
2020-03-14,6,立陶宛
2020-03-14,38,卢森堡
2020-03-14,13,马其顿
2020-03-14,197,马来西亚
2020-03-14,9,马尔代夫
2020-03-14,12,马耳他
2020-03-14,26,墨西哥
2020-03-14,8,摩尔多瓦
2020-03-14,7,摩洛哥
2020-03-14,804,荷兰
2020-03-14,6,新西兰
2020-03-14,621,挪威
2020-03-14,20,阿曼
2020-03-14,21,巴基斯坦
2020-03-14,35,巴勒斯坦
2020-03-14,36,巴拿马
2020-03-14,7,Paraguay
2020-03-14,38,秘鲁
2020-03-14,64,菲律宾
2020-03-14,68,波兰
2020-03-14,112,葡萄牙
2020-03-14,320,卡塔尔
2020-03-14,89,罗马尼亚
2020-03-14,45,俄罗斯联邦
2020-03-14,73,圣马力诺
2020-03-14,86,沙特阿拉伯
2020-03-14,19,塞内加尔
2020-03-14,41,塞尔维亚
2020-03-14,200,新加坡
2020-03-14,30,斯洛伐克
2020-03-14,141,斯洛文尼亚
2020-03-14,24,南非
2020-03-14,8086,韩国
2020-03-14,4231,西班牙
2020-03-14,6,斯里兰卡
2020-03-14,1,苏丹
2020-03-14,775,瑞典
2020-03-14,1121,瑞士
2020-03-14,82,泰国
2020-03-14,2,特立尼达和多巴哥
2020-03-14,16,突尼斯
2020-03-14,707,英国
2020-03-14,2174,美国
2020-03-14,49,越南
2020-03-15,10,阿富汗
2020-03-15,38,阿尔巴尼亚
2020-03-15,37,阿尔及利亚
2020-03-15,1,安提瓜和巴布达
2020-03-15,45,阿根廷
2020-03-15,20,亚美尼亚
2020-03-15,249,澳大利亚
2020-03-15,655,奥地利
2020-03-15,19,阿塞拜疆
2020-03-15,211,巴林
2020-03-15,3,孟加拉
2020-03-15,689,比利时
2020-03-15,1,不丹
2020-03-15,10,玻利维亚
2020-03-15,121,巴西
2020-03-15,40,文莱
2020-03-15,41,保加利亚
2020-03-15,3,布基纳法索
2020-03-15,7,柬埔寨
2020-03-15,3,喀麦隆
2020-03-15,244,加拿大
2020-03-15,61,智利
2020-03-15,34,哥伦比亚
2020-03-15,27,哥斯达黎加
2020-03-15,4,科特迪瓦
2020-03-15,37,克罗地亚
2020-03-15,4,古巴
2020-03-15,21,塞浦路斯
2020-03-15,214,捷克
2020-03-15,2,刚果（金）
2020-03-15,827,丹麦
2020-03-15,11,多米尼加
2020-03-15,28,厄瓜多尔
2020-03-15,93,埃及
2020-03-15,1,赤道几内亚
2020-03-15,115,爱沙尼亚
2020-03-15,1,埃塞俄比亚
2020-03-15,210,芬兰
2020-03-15,4499,法国
2020-03-15,1,加蓬
2020-03-15,30,格鲁吉亚
2020-03-15,3795,德国
2020-03-15,2,加纳
2020-03-15,228,希腊
2020-03-15,1,危地马拉
2020-03-15,1,几内亚比绍
2020-03-15,31,匈牙利
2020-03-15,138,冰岛
2020-03-15,90,印度
2020-03-15,96,印度尼西亚
2020-03-15,12729,伊朗
2020-03-15,85,伊拉克
2020-03-15,129,爱尔兰
2020-03-15,178,以色列
2020-03-15,17750,意大利
2020-03-15,780,日本
2020-03-15,1,约旦
2020-03-15,6,哈萨克斯坦
2020-03-15,1,肯尼亚
2020-03-15,104,科威特
2020-03-15,26,拉脱维亚
2020-03-15,93,黎巴嫩
2020-03-15,4,列支敦士登
2020-03-15,9,立陶宛
2020-03-15,238,马来西亚
2020-03-15,9,马尔代夫
2020-03-15,18,马耳他
2020-03-15,1,毛里塔尼亚
2020-03-15,41,墨西哥
2020-03-15,20,摩尔多瓦
2020-03-15,3,摩纳哥
2020-03-15,1,蒙古
2020-03-15,18,摩洛哥
2020-03-15,2,纳米比亚
2020-03-15,1,尼泊尔
2020-03-15,959,荷兰
2020-03-15,8,新西兰
2020-03-15,2,尼日利亚
2020-03-15,907,挪威
2020-03-15,20,阿曼
2020-03-15,30,巴基斯坦
2020-03-15,38,巴勒斯坦
2020-03-15,43,巴拿马
2020-03-15,43,秘鲁
2020-03-15,111,菲律宾
2020-03-15,104,波兰
2020-03-15,169,葡萄牙
2020-03-15,337,卡塔尔
2020-03-15,113,罗马尼亚
2020-03-15,59,俄罗斯联邦
2020-03-15,1,卢旺达
2020-03-15,2,圣卢西亚
2020-03-15,92,圣马力诺
2020-03-15,86,沙特阿拉伯
2020-03-15,21,塞内加尔
2020-03-15,46,塞尔维亚
